case_id,region,dice,hd95,nsd,volume_pred_ml,volume_ref_ml,volume_error_ml,relative_volume_error,reference_empty,prediction_empty,lesion_recall,lesion_precision,lesion_f1,model,seed
BRATS_259,tc,0.3139253501503263,,,22.524,4.75,17.774,3.7418947368421054,False,False,,,,unet25d,42
BRATS_259,et,0.0295358649789029,,,0.934,0.014,0.92,65.71428571428572,False,False,,,,unet25d,42
BRATS_266,wt,0.9337739011390004,,,194.437,202.929,-8.49199999999999,-0.0418471485100699,False,False,,,,unet25d,42
BRATS_266,tc,0.9090590293072406,,,114.18,119.653,-5.472999999999999,-0.0457405999013814,False,False,,,,unet25d,42
BRATS_266,et,0.8373218707657805,,,57.146,49.869,7.277000000000001,0.1459223164691492,False,False,,,,unet25d,42
BRATS_268,wt,0.8881115870590008,,,192.333,179.323,13.009999999999993,0.0725506488292075,False,False,,,,unet25d,42
BRATS_268,tc,0.5822837118582432,,,68.983,52.013,16.970000000000006,0.3262645876992291,False,False,,,,unet25d,42
BRATS_268,et,0.2550607287449393,,,2.451,0.513,1.938,3.777777777777778,False,False,,,,unet25d,42
BRATS_273,wt,0.8545042171663477,,,65.523,75.56700000000001,-10.044000000000011,-0.1329151613799676,False,False,,,,unet25d,42
BRATS_273,tc,0.8692609015529618,,,23.233,27.058,-3.8249999999999993,-0.141362998004287,False,False,,,,unet25d,42
BRATS_273,et,0.8820471221562627,,,12.832,14.289,-1.456999999999999,-0.1019665476940303,False,False,,,,unet25d,42
BRATS_278,wt,0.5820756907360112,,,39.811,20.487,19.324,0.9432322936496312,False,False,,,,unet25d,42
BRATS_278,tc,0.7686860739575138,,,5.288,4.88,0.4080000000000003,0.0836065573770492,False,False,,,,unet25d,42
BRATS_278,et,0.8116770186335404,,,3.583,4.4670000000000005,-0.8840000000000003,-0.1978956794269085,False,False,,,,unet25d,42
BRATS_285,wt,0.9163033511614788,,,258.976,256.875,2.100999999999999,0.0081790754257907,False,False,,,,unet25d,42
BRATS_285,tc,0.833836091710375,,,104.842,115.94,-11.098,-0.0957219251336898,False,False,,,,unet25d,42
BRATS_285,et,0.8329535207803919,,,54.855,67.135,-12.28,-0.1829150219706561,False,False,,,,unet25d,42
BRATS_298,wt,0.9218405309188378,,,113.637,103.496,10.141000000000004,0.0979844631676587,False,False,,,,unet25d,42
BRATS_298,tc,0.7894840747565148,,,34.384,26.4,7.983999999999998,0.3024242424242423,False,False,,,,unet25d,42
BRATS_298,et,0.870794370747771,,,16.691,15.498,1.1929999999999978,0.07697767453865,False,False,,,,unet25d,42
BRATS_302,wt,0.6577428746075984,,,63.075,33.446,29.629000000000005,0.8858757399988042,False,False,,,,unet25d,42
BRATS_302,tc,0.214572945150394,,,11.066,1.368,9.698,7.089181286549708,False,False,,,,unet25d,42
BRATS_302,et,0.6833105335157319,,,1.713,1.211,0.502,0.4145334434351775,False,False,,,,unet25d,42
BRATS_304,wt,0.7474303126542349,,,48.620000000000005,44.582,4.038000000000004,0.0905746713920417,False,False,,,,unet25d,42
BRATS_304,tc,0.8702725845582988,,,7.0200000000000005,6.994,0.0260000000000006,0.0037174721189592,False,False,,,,unet25d,42
BRATS_304,et,0.8606148398519234,,,5.953,6.473,-0.5199999999999996,-0.0803336938050362,False,False,,,,unet25d,42
BRATS_306,wt,0.7756600310602851,,,38.779,32.051,6.7280000000000015,0.2099154472559359,False,False,,,,unet25d,42
BRATS_306,tc,0.7985189756248071,,,11.166,8.28,2.886000000000001,0.3485507246376813,False,False,,,,unet25d,42
BRATS_306,et,0.755203330131284,,,6.519,5.973,0.5460000000000003,0.0914113510798594,False,False,,,,unet25d,42
BRATS_307,wt,0.7931805994711636,,,61.823,46.339,15.484000000000002,0.334146183560284,False,False,,,,unet25d,42
BRATS_307,tc,0.8590548683793213,,,16.995,14.535,2.460000000000001,0.1692466460268318,False,False,,,,unet25d,42
BRATS_307,et,0.6242845461978741,,,5.745,4.039,1.7060000000000004,0.4223817776677396,False,False,,,,unet25d,42
BRATS_318,wt,0.8736947033262685,,,111.031,95.627,15.40400000000001,0.1610842126177754,False,False,,,,unet25d,42
BRATS_318,tc,0.8266186210233055,,,31.471,28.472,2.9989999999999988,0.1053315538072491,False,False,,,,unet25d,42
BRATS_318,et,0.8092661560443164,,,19.421,23.272,-3.851000000000002,-0.1654778274321073,False,False,,,,unet25d,42
BRATS_322,wt,0.6966018548358219,,,34.919000000000004,20.935,13.984000000000004,0.6679722951994271,False,False,,,,unet25d,42
BRATS_322,tc,0.6223329362070833,,,12.672,15.027,-2.3550000000000004,-0.1567179077660211,False,False,,,,unet25d,42
BRATS_322,et,0.6337156995051731,,,8.503,9.281,-0.7780000000000005,-0.0838271737959272,False,False,,,,unet25d,42
BRATS_325,wt,0.8844863521360663,,,91.833,87.60900000000001,4.2239999999999895,0.0482142245659691,False,False,,,,unet25d,42
BRATS_325,tc,0.8557687335160573,,,29.284,28.727,0.5569999999999986,0.0193894245831447,False,False,,,,unet25d,42
BRATS_325,et,0.8384516430826804,,,20.647,22.108,-1.4609999999999983,-0.0660846752306856,False,False,,,,unet25d,42
BRATS_326,wt,0.7041272998508205,,,45.896,26.5,19.396,0.7319245283018868,False,False,,,,unet25d,42
BRATS_326,tc,0.784105713753955,,,14.808,17.43,-2.622,-0.1504302925989672,False,False,,,,unet25d,42
BRATS_326,et,0.7799820556275546,,,10.499,9.563,0.936,0.0978772351772456,False,False,,,,unet25d,42
BRATS_327,wt,0.949169977442178,,,124.265,122.656,1.6089999999999949,0.0131179885207408,False,False,,,,unet25d,42
BRATS_327,tc,0.8710840447591115,,,29.176,24.355,4.8210000000000015,0.1979470334633546,False,False,,,,unet25d,42
BRATS_327,et,0.8975681200988619,,,16.764,16.009,0.754999999999999,0.0471609719532762,False,False,,,,unet25d,42
BRATS_332,wt,0.8882319819819819,,,98.033,100.879,-2.846000000000004,-0.0282120163760545,False,False,,,,unet25d,42
BRATS_332,tc,0.8277374725830943,,,33.894,37.23,-3.3360000000000056,-0.0896051571313458,False,False,,,,unet25d,42
BRATS_332,et,0.777211598025698,,,23.789,26.254,-2.465,-0.0938904547878418,False,False,,,,unet25d,42
BRATS_336,wt,0.9318381820064188,,,78.595,75.949,2.646000000000001,0.0348391683893138,False,False,,,,unet25d,42
BRATS_336,tc,0.7188537221431959,,,26.693,40.795,-14.102,-0.3456796176001961,False,False,,,,unet25d,42
BRATS_336,et,0.8139061386541789,,,18.384,20.908,-2.524000000000001,-0.1207193418787067,False,False,,,,unet25d,42
BRATS_342,wt,0.600338580685334,,,22.152,29.239,-7.087,-0.2423817504018605,False,False,,,,unet25d,42
BRATS_342,tc,0.7125371360665478,,,4.954,3.461,1.493,0.4313782143889049,False,False,,,,unet25d,42
BRATS_342,et,0.5222146274777854,,,2.348,2.041,0.3069999999999999,0.1504164625183733,False,False,,,,unet25d,42
BRATS_348,wt,0.878595457021113,,,75.491,80.574,-5.082999999999998,-0.0630848660858341,False,False,,,,unet25d,42
BRATS_348,tc,0.9004604934437077,,,36.405,37.646,-1.2409999999999997,-0.0329649896403336,False,False,,,,unet25d,42
BRATS_348,et,0.8548317403252848,,,26.862,30.995,-4.132999999999999,-0.1333440877560896,False,False,,,,unet25d,42
BRATS_354,wt,0.915387065219864,,,88.512,87.324,1.1880000000000024,0.0136045073519307,False,False,,,,unet25d,42
BRATS_354,tc,0.9299680457213644,,,36.509,34.53,1.9789999999999992,0.0573124818997972,False,False,,,,unet25d,42
BRATS_354,et,0.8236527961997594,,,16.247,16.172,0.0749999999999992,0.0046376453128864,False,False,,,,unet25d,42
BRATS_358,wt,0.7997014158511345,,,110.492,95.815,14.677000000000008,0.153180608464228,False,False,,,,unet25d,42
BRATS_358,tc,0.8006388741682859,,,55.953,79.911,-23.958,-0.2998085369974096,False,False,,,,unet25d,42
BRATS_358,et,0.7198658512527125,,,25.518,35.31,-9.792000000000002,-0.2773152081563296,False,False,,,,unet25d,42
BRATS_360,wt,0.8357738164139368,,,78.97800000000001,59.246,19.732000000000006,0.3330520203895623,False,False,,,,unet25d,42
BRATS_360,tc,0.8541596497137083,,,17.198,15.461,1.737,0.1123471961710109,False,False,,,,unet25d,42
BRATS_360,et,0.7834665759482905,,,8.972,8.665000000000001,0.3069999999999986,0.0354298903635312,False,False,,,,unet25d,42
BRATS_374,wt,0.8338906332830404,,,54.628,43.464,11.164,0.2568562488496227,False,False,,,,unet25d,42
BRATS_374,tc,0.7529864179348715,,,13.884,10.56,3.324,0.3147727272727272,False,False,,,,unet25d,42
BRATS_374,et,0.7775991050828498,,,7.615,6.688,0.9270000000000004,0.1386064593301436,False,False,,,,unet25d,42
BRATS_384,wt,0.8510537380781459,,,82.18900000000001,73.827,8.362000000000009,0.113264794722798,False,False,,,,unet25d,42
BRATS_384,tc,0.7355295485166301,,,23.601,14.252,9.348999999999998,0.655978108335672,False,False,,,,unet25d,42
BRATS_384,et,0.8067233730820886,,,13.661,10.91,2.7509999999999994,0.2521539871677359,False,False,,,,unet25d,42
BRATS_391,wt,0.9171157704260258,,,96.1,81.84700000000001,14.253,0.1741419966522902,False,False,,,,unet25d,42
BRATS_391,tc,0.8848936468846895,,,41.225,37.146,4.079000000000001,0.1098099391589942,False,False,,,,unet25d,42
BRATS_391,et,0.8559623479706115,,,30.847,33.532000000000004,-2.6850000000000023,-0.0800727663127759,False,False,,,,unet25d,42
BRATS_393,wt,0.9415802042987016,,,155.215,143.759,11.455999999999989,0.0796889238238996,False,False,,,,unet25d,42
BRATS_393,tc,0.9047754020580442,,,41.212,39.933,1.2790000000000037,0.0320286479853755,False,False,,,,unet25d,42
BRATS_393,et,0.8933243627121178,,,31.164,35.721000000000004,-4.557000000000002,-0.1275720164609054,False,False,,,,unet25d,42
BRATS_396,wt,0.9474960409392724,,,102.652,110.151,-7.498999999999995,-0.0680792729979754,False,False,,,,unet25d,42
BRATS_396,tc,0.9164777727406064,,,37.735,37.263,0.4720000000000013,0.0126667203392105,False,False,,,,unet25d,42
BRATS_396,et,0.8994085909939822,,,18.677,19.875,-1.1980000000000004,-0.0602767295597484,False,False,,,,unet25d,42
BRATS_403,wt,0.8617836479163445,,,131.599,146.494,-14.89500000000001,-0.1016765191748468,False,False,,,,unet25d,42
BRATS_403,tc,0.800365357012863,,,75.443,70.168,5.274999999999992,0.0751767187321854,False,False,,,,unet25d,42
BRATS_403,et,0.7467725382163884,,,20.082,16.944,3.1380000000000017,0.1851983002832862,False,False,,,,unet25d,42
BRATS_414,wt,0.8632341139169897,,,121.107,156.762,-35.655,-0.2274467026447736,False,False,,,,unet25d,42
BRATS_414,tc,0.8744129307715767,,,70.305,77.25,-6.944999999999993,-0.0899029126213591,False,False,,,,unet25d,42
BRATS_414,et,0.8361132269046028,,,59.528,69.134,-9.606000000000002,-0.1389475511325831,False,False,,,,unet25d,42
BRATS_438,wt,0.5961735799147151,,,24.778,19.075,5.703000000000003,0.2989777195281784,False,False,,,,unet25d,42
BRATS_438,tc,0.7596275537877418,,,12.806,9.318,3.4880000000000013,0.3743292552049798,False,False,,,,unet25d,42
BRATS_438,et,0.7462030570884407,,,11.619,8.858,2.7609999999999992,0.3116956423571911,False,False,,,,unet25d,42
BRATS_450,wt,0.9012613458961358,,,78.09400000000001,66.672,11.422000000000011,0.1713162946964244,False,False,,,,unet25d,42
BRATS_450,tc,0.8134803921568627,,,29.278,36.002,-6.724,-0.1867674018110104,False,False,,,,unet25d,42
BRATS_450,et,0.7749362983553394,,,17.226,25.944,-8.718,-0.3360314523589269,False,False,,,,unet25d,42
BRATS_463,wt,0.9510729120805498,,,101.636,107.328,-5.692000000000007,-0.0530336911150865,False,False,,,,unet25d,42
BRATS_463,tc,0.959126827577138,,,41.974,41.675,0.2989999999999995,0.0071745650869825,False,False,,,,unet25d,42
BRATS_463,et,0.9235466536394724,,,30.966,34.538000000000004,-3.5720000000000027,-0.1034223174474492,False,False,,,,unet25d,42
BRATS_475,wt,0.9401347663863674,,,194.433,200.621,-6.188000000000017,-0.0308442286699797,False,False,,,,unet25d,42
BRATS_475,tc,0.9266569527375552,,,114.179,117.104,-2.924999999999997,-0.0249777975133214,False,False,,,,unet25d,42
BRATS_475,et,0.8373595988187076,,,57.147,65.092,-7.945,-0.1220580102009463,False,False,,,,unet25d,42
BRATS_478,wt,0.8278103028096025,,,65.518,77.278,-11.760000000000003,-0.1521778513936696,False,False,,,,unet25d,42
BRATS_478,tc,0.9071311970303452,,,23.234,21.485,1.7490000000000023,0.0814056318361648,False,False,,,,unet25d,42
BRATS_478,et,0.8930715079659133,,,12.833,14.157,-1.3239999999999998,-0.0935226389771844,False,False,,,,unet25d,42
BRATS_010,wt,0.6880257655145893,,,21.119,20.487,0.6319999999999979,0.0308488309659783,False,False,,,,hemis,43
BRATS_010,tc,0.5663012901348337,,,5.429,4.88,0.5490000000000004,0.1125,False,False,,,,hemis,43
BRATS_010,et,0.5822121681152518,,,3.932,4.4670000000000005,-0.5350000000000006,-0.1197671815536155,False,False,,,,hemis,43
BRATS_020,wt,0.7726609960740274,,,175.89,256.869,-80.97900000000001,-0.315254078927391,False,False,,,,hemis,43
BRATS_020,tc,0.5925169158353615,,,71.019,115.936,-44.917,-0.3874292713221087,False,False,,,,hemis,43
BRATS_020,et,0.5016808100684622,,,30.437,67.135,-36.69800000000001,-0.5466299247784316,False,False,,,,hemis,43
BRATS_023,wt,0.884229579907987,,,68.483,64.107,4.376000000000005,0.0682608763473568,False,False,,,,hemis,43
BRATS_023,tc,0.2768296873210399,,,29.402,5.522,23.880000000000003,4.324520101412532,False,False,,,,hemis,43
BRATS_023,et,0.0,,,14.706,0.0,14.706,,True,False,,,,hemis,43
BRATS_027,wt,0.9187877146835834,,,50.134,53.274,-3.140000000000001,-0.0589405713856665,False,False,,,,hemis,43
BRATS_027,tc,0.6381513405812795,,,17.438,28.736,-11.298000000000002,-0.3931653674832963,False,False,,,,hemis,43
BRATS_027,et,0.0,,,2.216,0.0,2.216,,True,False,,,,hemis,43
BRATS_034,wt,0.93730993551519,,,212.333,216.14,-3.807000000000016,-0.0176135837882854,False,False,,,,hemis,43
BRATS_034,tc,0.7306614444406928,,,96.569,110.75,-14.180999999999996,-0.1280451467268623,False,False,,,,hemis,43
BRATS_034,et,0.0445788530465949,,,25.962,0.8220000000000001,25.14,30.583941605839414,False,False,,,,hemis,43
BRATS_035,wt,0.7167730299667037,,,60.363,83.797,-23.434,-0.2796520161819635,False,False,,,,hemis,43
BRATS_035,tc,0.7238310708898944,,,21.852,17.928,3.924,0.2188755020080321,False,False,,,,hemis,43
BRATS_035,et,0.6705750370933304,,,16.803,10.83,5.973000000000001,0.5515235457063713,False,False,,,,hemis,43
BRATS_045,wt,0.9353677427015474,,,93.544,91.735,1.8089999999999973,0.0197198452063007,False,False,,,,hemis,43
BRATS_045,tc,0.7713328489545491,,,53.31,45.786,7.524000000000001,0.1643297077709343,False,False,,,,hemis,43
BRATS_045,et,0.7445995806446369,,,34.786,26.737,8.049,0.3010434977746194,False,False,,,,hemis,43
BRATS_048,wt,0.9186415370124776,,,154.617,162.83,-8.213000000000022,-0.0504391082724315,False,False,,,,hemis,43
BRATS_048,tc,0.8230481905578348,,,43.523,38.132,5.391000000000005,0.1413773208853458,False,False,,,,hemis,43
BRATS_048,et,0.8240711832656884,,,31.956,32.104,-0.1479999999999997,-0.0046100174433092,False,False,,,,hemis,43
BRATS_051,wt,0.9289332007728526,,,102.158,111.078,-8.920000000000002,-0.0803039305713102,False,False,,,,hemis,43
BRATS_051,tc,0.7869488321034336,,,43.475,38.51,4.965000000000003,0.1289275512853805,False,False,,,,hemis,43
BRATS_051,et,0.7713831631670198,,,22.508,19.02,3.4879999999999995,0.1833859095688748,False,False,,,,hemis,43
BRATS_059,wt,0.9084547865655028,,,95.362,99.569,-4.206999999999994,-0.0422521065793569,False,False,,,,hemis,43
BRATS_059,tc,0.7519695560615293,,,45.111,48.438,-3.326999999999998,-0.068685742598786,False,False,,,,hemis,43
BRATS_059,et,0.7712303669020811,,,33.238,30.621,2.6169999999999973,0.0854642238986315,False,False,,,,hemis,43
BRATS_062,wt,0.5465760346257615,,,47.659,57.234,-9.575000000000005,-0.1672956634168501,False,False,,,,hemis,43
BRATS_062,tc,0.6237194210507128,,,15.453,11.976,3.4770000000000003,0.2903306613226453,False,False,,,,hemis,43
BRATS_062,et,0.5149354857715195,,,12.455,4.518,7.937,1.7567507746790616,False,False,,,,hemis,43
BRATS_066,wt,0.8644577334736095,,,206.555,193.608,12.947000000000005,0.0668722366844345,False,False,,,,hemis,43
BRATS_066,tc,0.434537037037037,,,24.417,40.383,-15.966,-0.3953643860040116,False,False,,,,hemis,43
BRATS_066,et,0.4535499823383963,,,13.883,11.596,2.287000000000001,0.1972231804070369,False,False,,,,hemis,43
BRATS_076,wt,0.934862117159272,,,206.136,200.985,5.150999999999982,0.0256287782670347,False,False,,,,hemis,43
BRATS_076,tc,0.7726011791176555,,,92.068,83.487,8.581000000000003,0.1027824691269299,False,False,,,,hemis,43
BRATS_076,et,0.107949663920756,,,18.539,1.248,17.291,13.854967948717947,False,False,,,,hemis,43
BRATS_080,wt,0.8564637991291268,,,104.041,124.006,-19.965000000000003,-0.1610002741802816,False,False,,,,hemis,43
BRATS_080,tc,0.849632359184228,,,61.789,55.989,5.799999999999997,0.1035917769561877,False,False,,,,hemis,43
BRATS_080,et,0.7465211964310481,,,22.558,20.704,1.8539999999999992,0.0895479134466769,False,False,,,,hemis,43
BRATS_092,wt,0.8640783674021358,,,126.44,110.189,16.25099999999999,0.14748296109412,False,False,,,,hemis,43
BRATS_092,tc,0.7202339151419196,,,84.274,72.364,11.909999999999997,0.1645846000773864,False,False,,,,hemis,43
BRATS_092,et,0.0545431045624919,,,7.413,0.324,7.089,21.87962962962963,False,False,,,,hemis,43
BRATS_096,wt,0.7381279334303458,,,118.909,76.255,42.65400000000001,0.5593600419644615,False,False,,,,hemis,43
BRATS_096,tc,0.825693712680014,,,56.213,57.667,-1.4540000000000006,-0.0252137270882827,False,False,,,,hemis,43
BRATS_096,et,0.7945739067418529,,,39.343,48.971,-9.628,-0.1966061546629637,False,False,,,,hemis,43
BRATS_097,wt,0.9337351921992102,,,157.05,153.175,3.875,0.0252978619226375,False,False,,,,hemis,43
BRATS_097,tc,0.8465237628424327,,,68.063,61.488,6.575000000000003,0.1069314337756961,False,False,,,,hemis,43
BRATS_097,et,0.8480287756164513,,,42.724,41.792,0.9320000000000022,0.0223009188361409,False,False,,,,hemis,43
BRATS_116,wt,0.9109584910014448,,,187.56,193.779,-6.218999999999994,-0.0320932608796618,False,False,,,,hemis,43
BRATS_116,tc,0.6670957159617729,,,88.006,87.57600000000001,0.4299999999999926,0.0049100210103223,False,False,,,,hemis,43
BRATS_116,et,0.0761712167172227,,,11.24,0.628,10.612,16.898089171974522,False,False,,,,hemis,43
BRATS_119,wt,0.7795071027921976,,,92.072,118.479,-26.407,-0.2228833801770777,False,False,,,,hemis,43
BRATS_119,tc,0.5372020355325418,,,30.731,25.274,5.457000000000001,0.2159135870855424,False,False,,,,hemis,43
BRATS_119,et,0.3463905247138225,,,24.058,6.168,17.89,2.900453955901426,False,False,,,,hemis,43
BRATS_135,wt,0.8545494837210417,,,162.51,171.418,-8.908000000000015,-0.0519665379365061,False,False,,,,hemis,43
BRATS_135,tc,0.6483532143545724,,,68.766,50.527,18.239000000000004,0.3609753201258733,False,False,,,,hemis,43
BRATS_135,et,0.2535512256442489,,,12.526,3.384,9.142,2.701536643026005,False,False,,,,hemis,43
BRATS_143,wt,0.9358148028789344,,,106.918,116.498,-9.579999999999998,-0.0822331713849164,False,False,,,,hemis,43
BRATS_143,tc,0.8347972550645113,,,69.455,82.534,-13.079000000000008,-0.1584680252986648,False,False,,,,hemis,43
BRATS_143,et,0.1597863580727717,,,7.557,1.43,6.127000000000001,4.284615384615385,False,False,,,,hemis,43
BRATS_144,wt,0.8554400278593105,,,49.209,51.296,-2.086999999999996,-0.040685433562071,False,False,,,,hemis,43
BRATS_144,tc,0.600876340952751,,,30.625,15.704,14.921,0.950140091696383,False,False,,,,hemis,43
BRATS_144,et,0.2621675468834002,,,26.968,4.6530000000000005,22.315,4.795830646894475,False,False,,,,hemis,43
BRATS_160,wt,0.5860942603826411,,,16.3,20.131,-3.831,-0.1903035119964234,False,False,,,,hemis,43
BRATS_160,tc,0.6521793744504459,,,11.935,11.948,-0.0129999999999999,-0.0010880482089052,False,False,,,,hemis,43
BRATS_160,et,0.7191271118262269,,,11.324,8.564,2.76,0.3222793087342363,False,False,,,,hemis,43
BRATS_163,wt,0.8728552235941398,,,77.95700000000001,78.35300000000001,-0.3960000000000008,-0.005054050259722,False,False,,,,hemis,43
BRATS_163,tc,0.8244896461913758,,,53.811,55.231,-1.4200000000000017,-0.0257101989824555,False,False,,,,hemis,43
BRATS_163,et,0.312446677410181,,,8.618,1.931,6.687,3.462972553081305,False,False,,,,hemis,43
BRATS_170,wt,0.894809416927521,,,138.90200000000002,159.157,-20.254999999999995,-0.1272642736417499,False,False,,,,hemis,43
BRATS_170,tc,0.4877278300808446,,,64.854,31.38,33.474000000000004,1.0667304015296368,False,False,,,,hemis,43
BRATS_170,et,0.0031399768633283,,,12.079,0.023,12.056,524.1739130434784,False,False,,,,hemis,43
BRATS_190,wt,0.90270212404204,,,73.97500000000001,84.82600000000001,-10.851,-0.12792068469573,False,False,,,,hemis,43
BRATS_190,tc,0.7659464522171624,,,30.061,31.865,-1.804000000000002,-0.0566138396359642,False,False,,,,hemis,43
BRATS_190,et,0.6623465397971181,,,16.618000000000002,19.955,-3.337,-0.1672262590829366,False,False,,,,hemis,43
BRATS_194,wt,0.8152025280091928,,,82.918,91.132,-8.213999999999999,-0.0901329938989597,False,False,,,,hemis,43
BRATS_194,tc,0.4976745083659802,,,34.892,16.925,17.967000000000002,1.0615657311669129,False,False,,,,hemis,43
